Keyword,Wikidata_QID,Wikidata_Label,Match_Score,Instances_QIDs,Instances_Labels,Subclasses_QIDs,Subclasses_Labels,Wikipedia_English_Link
Insect Genes,Q70576907,insect genes,83.33333333333334,,,Q7187,gene,
Intracisternal A-Particle Genes,Q70685784,intracisternal A-particle genes,90.32258064516128,,,Q1473344,retroelements,
Lethal Genes,Q927843,lethal allele,83.33333333333334,Q3311537,hereditary disorder,Q80726,allele,https://en.wikipedia.org/wiki/Lethal_allele
Microbial Genes,Q70698178,microbial gene,86.66666666666667,Q131679239,type of gene,Q7187,gene,
Mitochondrial Genes,Q64829650,mitochondrial gene,89.47368421052632,Q131679239,type of gene,Q7187,gene,
Modifier Genes,Q70709551,modifier genes,85.71428571428572,Q131679239,type of gene,Q7187,gene,
nef Genes,Q70576330,"genes, nef",88.88888888888889,,,Q2138797; Q71237937,regulator gene; viral gene,
Neoplasm Genes,Q70691924,neoplasm genes,85.71428571428572,,,Q7187,gene,
Neurofibromatosis 1 Genes,Q70686114,neurofibromatosis 1 genes,92.0,,,Q422445,tumor suppressor gene,
Neurofibromatosis 2 Genes,Q70709158,neurofibromatosis 2 genes,92.0,,,Q422445,tumor suppressor gene,
Plant Genes,Q65535625,plant gene,81.81818181818181,Q131679239,type of gene,Q7187,gene,
pol Genes,Q70689082,pol genes,88.88888888888889,,,Q71237937,viral gene,
Protozoan Genes,Q70695532,protozoan genes,86.66666666666667,,,Q7187,gene,
pX Genes,Q71227114,pX genes,87.5,,,Q2138797; Q71237937,regulator gene; viral gene,
Regulator Genes,Q2138797,regulator gene,86.66666666666667,Q131679239,type of gene,Q7187,gene,https://en.wikipedia.org/wiki/Regulator_gene
Reporter Genes,Q911828,reporter gene,85.71428571428572,Q131679239,type of gene,Q7187,gene,https://en.wikipedia.org/wiki/Reporter_gene
Retinoblastoma Genes,Q71151820,retinoblastoma genes,90.0,,,Q7187,gene,
rRNA Genes,Q70681786,rRNA genes,90.0,Q71148070,multigene family,,,
Suppressor Genes,Q71227721,suppressor genes,87.5,,,Q7187,gene,
Switch Genes,Q70579046,switch genes,83.33333333333334,,,Q2138797,regulator gene,
Synthetic Genes,Q71231521,synthetic genes,86.66666666666667,,,Q7187,gene,
tat Genes,Q71242712,tat genes,88.88888888888889,,,Q2138797; Q71237937,regulator gene; viral gene,
Transgenic Suicide Genes,Q70575897,transgenic suicide genes,87.5,,,Q430117,transgene,
Tumor Suppressor Genes,Q422445,tumor suppressor gene,86.36363636363636,Q131679239,type of gene,Q7187,gene,https://en.wikipedia.org/wiki/Tumor_suppressor_gene
vif Genes,Q71160562,vif genes,88.88888888888889,,,Q2138797; Q71237937,regulator gene; viral gene,
vpu Genes,Q71235914,vpu genes,88.88888888888889,,,Q2138797; Q71237937,regulator gene; viral gene,
Gene Targeting,Q211083,gene targeting,85.71428571428572,,,Q7692404,techniques of genetic engineering,https://en.wikipedia.org/wiki/Gene_targeting
Gene Targeting,Q56875729,Gene Targeting,100.0,,,,,
Genetic Association Studies,Q66906616,genetic association study,88.88888888888889,,,Q66648531,genetic technique,
Genetic Association Studies,Q57418291,Genetic Association Studies,100.0,,,,,
Genetic Background,Q70681864,genetic background,88.88888888888889,,,Q65359289,genetic phenomena,
Genetic Carrier Screening,Q17004546,carrier testing,88.0,,,Q285223,genetic testing,https://en.wikipedia.org/wiki/Carrier_testing
Genetic Complementation Test,Q73400643,genetic complementation test,89.28571428571429,,,,,
Genetic Determinism,Q252962,biological determinism,89.47368421052632,Q59115,philosophy of science,,,https://en.wikipedia.org/wiki/Biological_determinism
Genetic Determinism,Q1190186,genetic determinism,89.47368421052632,,,Q131133,determinism,https://en.wikipedia.org/wiki/Genetic_determinism
Genetic Determinism,Q87347280,Genetic Determinism,100.0,Q57608327,radio series episode,,,
X-Linked Genetic Diseases,Q18553438,X-linked disease,92.0,Q112193867,class of disease,Q1225194,monogenic disease,
Y-Linked Genetic Diseases,Q18553441,Y-linked disease,100.0,Q112193867,class of disease,Q1225194; Q2598585,Y linkage; monogenic disease,
Genetic Enhancement,Q213901,gene therapy,89.47368421052632,Q130705900,type of medical treatment,Q179661,medical treatment,https://en.wikipedia.org/wiki/Gene_therapy
Genetic Enhancement,Q33059514,genetic enhancement,89.47368421052632,,,Q4110324,gene interaction,
Genetic Enhancement,Q123021434,genetic enhancement,89.47368421052632,,,Q69870225,biomedical enhancement,
Genetic Fitness,Q331710,fitness,86.66666666666667,,,Q65359289; Q7632586,genetic phenomena; success,https://en.wikipedia.org/wiki/Fitness_(biology)
Genetic Heterogeneity,Q3733697,genetic heterogeneity,90.47619047619048,,,Q349856,genetic variation,https://en.wikipedia.org/wiki/Genetic_heterogeneity
Genetic Heterogeneity,Q69860827,Genetic heterogeneity,95.23809523809523,,,,,
Genetic Heterogeneity,Q39975282,Genetic Heterogeneity,100.0,,,,,
Genetic Introgression,Q2094405,introgression,90.47619047619048,,,Q143089; Q83185,gene flow; horizontal gene transfer,https://en.wikipedia.org/wiki/Introgression
Genetic Linkage,Q843863,genetic linkage,86.66666666666667,,,Q178694,heredity,https://en.wikipedia.org/wiki/Genetic_linkage
Genetic Load,Q1047416,genetic load,83.33333333333334,,,,,https://en.wikipedia.org/wiki/Genetic_load
Genetic Load,Q52496466,Genetic Load,100.0,,,,,
Genetic Loci,Q106227,locus,83.33333333333334,,,Q17334923,physical location,https://en.wikipedia.org/wiki/Locus_(genetics)
Genetic Markers,Q767511,genetic marker,86.66666666666667,,,Q4915070; Q7187,cellular biomarker; gene,https://en.wikipedia.org/wiki/Genetic_marker
Genetic Phenomena,Q65359289,genetic phenomena,88.23529411764706,,,Q64732777,biological phenomenon,
Genetic Pleiotropy,Q1134884,pleiotropy,88.88888888888889,Q151885,concept,,,https://en.wikipedia.org/wiki/Pleiotropy
Genetic Predisposition to Disease,Q64843122,genetic predisposition to disease,90.9090909090909,,,Q784237,genetic predisposition,
Genetic Privacy,Q28136929,genetic privacy,86.66666666666667,,,Q123165058; Q188728,bodily privacy; privacy,https://en.wikipedia.org/wiki/Genetic_privacy
Genetic Privacy,Q35044202,Genetic privacy,93.33333333333333,,,,,
Genetic Privacy,Q71277636,Genetic privacy,93.33333333333333,,,,,
Genetic Privacy,Q71863734,Genetic privacy,93.33333333333333,,,,,
Genetic Profile,Q113576424,genetic profile,86.66666666666667,,,Q70681864,genetic background,
Genetic Research,Q69953209,genetic research,87.5,Q11862829,academic discipline,Q30032115,biological research,
Genetic Risk Score,Q124260534,genetic risk score,83.33333333333334,,,Q1475848; Q28135712; Q30314500,Polygenic score; Risk score; risk factor,
Genetics,Q7162,genetics,87.5,Q11862829; Q28598684; Q336,academic discipline; branch of biology; science,Q420,biology,https://en.wikipedia.org/wiki/Genetics
Genetics,Q3100575,Genetics,100.0,Q5253501; Q5633421,delayed open access journal; scientific journal,,,https://en.wikipedia.org/wiki/Genetics_(journal)
Behavioral Genetics,Q1204375,behavioural genetics,89.47368421052632,Q11862829; Q2465832,academic discipline; branch of science,Q7162; Q9418,genetics; psychology,https://en.wikipedia.org/wiki/Behavioural_genetics
Behavioral Genetics,Q66885815,Behavioral Genetics,100.0,,,,,
Behavioral Genetics,Q69933096,Behavioral genetics,94.73684210526316,,,,,
Behavioral Genetics,Q71168445,Behavioral genetics,94.73684210526316,,,,,
Behavioral Genetics,Q39887199,Behavioral genetics,94.73684210526316,,,,,
Genetic Services,Q70350188,genetic services,87.5,,,Q9353606,health service,
Genetic Services,Q34570472,Genetic services,93.75,,,,,
Medical Genetics,Q1071953,medical genetics,87.5,Q930752,medical specialty,Q7162,genetics,https://en.wikipedia.org/wiki/Medical_genetics
Medical Genetics,Q50038719,Medical Genetics Center,82.05128205128204,Q4287745,medical organization,,,
Microbial Genetics,Q3634109,microbial genetics,88.88888888888889,,,Q7162,genetics,https://en.wikipedia.org/wiki/Microbial_genetics
Microbial Genetics,Q119346096,Microbial Genetics Bulletin,80.0,Q5633421,scientific journal,,,
Population Genetics,Q31151,population genetics,89.47368421052632,Q11862829; Q4671286,academic discipline; academic major,Q7162,genetics,https://en.wikipedia.org/wiki/Population_genetics
Population Genetics,Q112073441,human population genetics,89.47368421052632,Q11862829,academic discipline,Q265799; Q31151,human genetics; population genetics,
Genetic Structures,Q5532925,genetic structure,88.88888888888889,,,Q65359289,genetic phenomena,https://en.wikipedia.org/wiki/Genetic_structure
Genetic Structures,Q30587678,gene structure,100.0,Q6671777,structure,Q65359289,genetic phenomena,https://en.wikipedia.org/wiki/Gene_structure
Genetic Structures,Q80900361,Genetic structures,94.44444444444444,,,,,
Genetic Techniques,Q66648531,genetic technique,88.88888888888889,,,Q3516872,molecular biology technique,
Genetic Therapy,Q213901,gene therapy,86.66666666666667,Q130705900,type of medical treatment,Q179661,medical treatment,https://en.wikipedia.org/wiki/Gene_therapy
Genetic Therapy,Q41744254,Genetic therapy,93.33333333333333,,,,,
Genetic Variation,Q349856,genetic variation,88.23529411764706,,,Q16920157,variation,https://en.wikipedia.org/wiki/Genetic_variation
Genetic Vectors,Q427389,genetic vector,100.0,,,Q7430,Q7430,https://en.wikipedia.org/wiki/Vector_(molecular_biology)
Horizontal Gene Transfer,Q83185,horizontal gene transfer,87.5,Q2996394,biological process,Q14873025; Q15710802,cellular process or phenomenon; genetic transfer,https://en.wikipedia.org/wiki/Horizontal_gene_transfer
Horizontal Gene Transfer,Q56656696,Horizontal Gene Transfer,100.0,,,,,
Horizontal Gene Transfer,Q35954687,Horizontal Gene Transfer,100.0,,,,,
Gene Transfer Techniques,Q2790163,gene delivery,100.0,,,Q7692404,techniques of genetic engineering,https://en.wikipedia.org/wiki/Gene_delivery
Geniculate Bodies,Q1753418,metathalamus,88.23529411764706,Q112826905,class of anatomical entity,Q66599677,nucleus of thalamus,https://en.wikipedia.org/wiki/Metathalamus
Geniculate Ganglion,Q530934,greater petrosal nerve,89.47368421052632,Q112826905,class of anatomical entity,Q5182128; Q60181224,cranial nerve ganglion; sensory ganglia,https://en.wikipedia.org/wiki/Geniculate_ganglion
Geniculate Ganglion,Q5533166,geniculate ganglionitis,80.95238095238095,Q112193867,class of disease,Q18554894,facial nerve disease,https://en.wikipedia.org/wiki/Geniculate_ganglionitis
Genital Diseases,Q5442760,female reproductive system disease,80.0,Q112193867,class of disease,Q54927807; Q7314317,female urogenital disease; reproductive system disease,https://en.wikipedia.org/wiki/Female_genital_disease
Genital Diseases,Q6742925,male reproductive system disease,84.21052631578947,Q112193867,class of disease,Q54932071; Q7314317,male urogenital disease; reproductive system disease,https://en.wikipedia.org/wiki/Male_genital_disease
Female Genitalia,Q2192288,vulva,87.5,Q112826905,class of anatomical entity,Q112826975; Q25553420; Q4620674; Q66511876,female organ; particular anatomical entity; pudendum; sex organ,https://en.wikipedia.org/wiki/Vulva
Female Genitalia,Q104558783,Female genitalia,93.75,,,,,
Male Genitalia,Q842083,male reproductive system,85.71428571428572,Q112826905,class of anatomical entity,Q112826975; Q20645683; Q7895,Q7895; human reproductive system; particular anatomical entity,https://en.wikipedia.org/wiki/Male_reproductive_system
Male Genital Neoplasms,Q56014655,male reproductive system neoplasm,86.36363636363636,,,Q55950123; Q6742925; Q7900855,male reproductive system disease; reproductive system neoplasm; urogenital neoplasm,
Archaeal Genome,Q71150857,archaeal genome,86.66666666666667,,,Q7020,genome,
Bacterial Genome,Q4839988,bacterial genome,87.5,,,Q7020,genome,https://en.wikipedia.org/wiki/Bacterial_genome
Bacterial Genome,Q114812432,Whole Genome Fitness of Bacteria Under Microgravity,80.0,Q108572660,International Space Station experiment,,,
Chloroplast Genome,Q3182853,plastome,88.88888888888889,,,Q5422184,extrachromosomal DNA,https://en.wikipedia.org/wiki/Chloroplast_DNA
Genome Components,Q73351560,genome components,88.23529411764706,,,Q30587678,gene structure,
Fungal Genome,Q65969246,fungal genome,84.61538461538461,,,Q7020,genome,https://en.wikipedia.org/wiki/Fungal_genome
Helminth Genome,Q68331684,helminth genome,86.66666666666667,,,Q7020,genome,
Human Genome,Q720988,human genome,83.33333333333334,,,Q7020,genome,https://en.wikipedia.org/wiki/Human_genome
Insect Genome,Q71230375,insect genome,84.61538461538461,,,Q7020,genome,
Microbial Genome,Q70689830,microbial genome,87.5,,,Q7020,genome,
Plant Genome,Q27721076,The plant genome,100.0,Q5633421; Q737498; Q773668,academic journal; open-access journal; scientific journal,,,
Plant Genome,Q16335078,plant genome,83.33333333333334,,,Q7020,genome,
Plastid Genome,Q71149628,plastid genome,85.71428571428572,,,Q7020,genome,
Protozoan Genome,Q71230404,protozoan genome,87.5,,,Q7020,genome,
Genome Size,Q3180866,genome size,81.81818181818181,,,Q2091629,magnitude,https://en.wikipedia.org/wiki/Genome_size
Genome Size,Q57067612,Genome Size,100.0,,,,,
Viral Genome,Q22329087,viral genome,83.33333333333334,,,Q22326285; Q7020,genome; virion component,
Genome-Wide Association Study,Q1098876,genome-wide association study,86.20689655172413,,,Q66648531,genetic technique,https://en.wikipedia.org/wiki/Genome-wide_association_study
Genome-Wide Association Study,Q63318342,Genome-wide Association Study,96.55172413793103,Q30612,clinical trial,,,
Genomic Instability,Q2892636,genome instability,89.47368421052632,,,Q405372,instability,https://en.wikipedia.org/wiki/Genome_instability
Genomic Islands,Q5195454,genomic island,86.66666666666667,,,Q3456512,interspersed repeat,https://en.wikipedia.org/wiki/Genomic_island
Genomic Library,Q1562492,genomic library,86.66666666666667,,,Q526826,DNA library,https://en.wikipedia.org/wiki/Genomic_library
Genomic Medicine,Q26842704,Genomic medicine,93.75,Q5633421,scientific journal,,,
Genomic Medicine,Q6008695,genomic medicine,87.5,Q222046,genomics,Q11190,medicine,
Genomic Medicine,Q30294631,Fundación Pública Galega de Medicina Xenómica,84.21052631578947,Q13226383,facility,,,
Genomic Medicine,Q66446795,Genomic Medicine Sweden,82.05128205128204,Q380962; Q43229,cooperation; organization,,,
Genomic Structural Variation,Q7625067,genomic structural variation,89.28571428571429,,,Q3395645,genetic polymorphism,https://en.wikipedia.org/wiki/Structural_variation
Genotyping Techniques,Q912147,genotyping,100.0,,,Q7162,genetics,https://en.wikipedia.org/wiki/Genotyping
Genu Valgum,Q303231,genu valgum,81.81818181818181,,,Q14541638; Q18971535,knee disorder; valgus deformity,https://en.wikipedia.org/wiki/Genu_valgum
Genu Valgum,Q1550742,genu varum,90.9090909090909,Q12136,disease,Q18971535; Q2443822,knee disorder; varus deformity,https://en.wikipedia.org/wiki/Genu_varum
Genu Valgum,Q133818105,Genu valgum,90.9090909090909,Q12136,disease,Q18971535,knee disorder,
Genu Valgum,Q97563920,Genu Valgum,100.0,,,,,
Genu Varum,Q1550742,genu varum,80.0,Q12136,disease,Q18971535; Q2443822,knee disorder; varus deformity,https://en.wikipedia.org/wiki/Genu_varum
Genu Varum,Q133818105,Genu varum,90.0,Q12136,disease,Q18971535,knee disorder,
Geographic Atrophy,Q47200750,geographic atrophy,88.88888888888889,Q12136,disease,Q27429789,macular degeneration,https://en.wikipedia.org/wiki/Geographic_atrophy
Medical Geography,Q3286542,health geography,88.23529411764706,Q19935939,branch of geography,Q12831143,human geography,https://en.wikipedia.org/wiki/Health_geography
Medical Geography,Q20385280,medical geography,88.23529411764706,,,Q1071,geography,https://en.wikipedia.org/wiki/Medical_geography
Geological Phenomena,Q70709008,geological phenomenon,90.0,,,Q1293220; Q1322005,natural phenomenon; physical phenomenon,
Geologic Sediments,Q180184,sediment,88.88888888888889,,,Q12136486; Q130646796,sediment; sedimentary material,https://en.wikipedia.org/wiki/Sediment
Geriatric Anesthesia,Q5550834,geriatric anesthesia,90.0,,,Q131130,anaesthesia,https://en.wikipedia.org/wiki/Geriatric_anesthesia
Geriatric Assessment,Q65716033,aged care assessment,90.0,,,Q5690807,health assessment,
Geriatric Nursing,Q15716748,Geriatric Nursing,100.0,Q5633421; Q73364223; Q737498,academic journal; scientific journal; society journal,,,https://en.wikipedia.org/wiki/Geriatric_Nursing_(journal)
Geriatric Nursing,Q5550842,geriatric nursing,88.23529411764706,Q69960115,nursing specialty,Q3475757,nursing science,https://en.wikipedia.org/wiki/Gerontological_nursing
